瀬戸市コミュニティバス,中平橋,ナカタイラバシ,35.27138,137.14067,上半田川線（上り）
瀬戸市コミュニティバス,西新田,ニシシンデン,35.27089,137.14392,上半田川線（上り）
瀬戸市コミュニティバス,名古屋学院大学,ナゴヤガクインダイガク,35.26647,137.14709,上半田川線（上り）
瀬戸市コミュニティバス,北山団地,キタヤマダンチ,35.262418,137.143588,上半田川線（上り）
瀬戸市コミュニティバス,菩提寺前,ボダイジマエ,35.25879,137.14233,上半田川線（上り）
瀬戸市コミュニティバス,桑下,クワシタ,35.25603,137.13682,上半田川線（上り）
瀬戸市コミュニティバス,品野台小学校,シナノダイショウガッコウ,35.25581,137.13495,上半田川線（上り）
瀬戸市コミュニティバス,広之田,ヒロノタ,35.25711,137.132,上半田川線（上り）
瀬戸市コミュニティバス,広之田集会所,ヒロノタシュウカイジョ,35.26073,137.12883,上半田川線（上り）
瀬戸市コミュニティバス,北丘町北,キタオカチョウキタ,35.25884,137.12494,上半田川線（上り）
瀬戸市コミュニティバス,北丘町南,キタオカチョウミナミ,35.25516,137.12274,上半田川線（上り）
瀬戸市コミュニティバス,しなのバスセンター,シナノバスセンター,35.24994,137.12375,上半田川線（上り）
瀬戸市コミュニティバス,バロー品野店,バローシナノテン,35.24795,137.12249,上半田川線（上り）
瀬戸市コミュニティバス,バロー品野店,バローシナノテン,35.24795,137.12249,上半田川線（下り）
瀬戸市コミュニティバス,しなのバスセンター,シナノバスセンター,35.24994,137.12375,上半田川線（下り）
瀬戸市コミュニティバス,北丘町南,キタオカチョウミナミ,35.25522,137.12269,上半田川線（下り）
瀬戸市コミュニティバス,北丘町北,キタオカチョウキタ,35.2589,137.12489,上半田川線（下り）
瀬戸市コミュニティバス,広之田集会所,ヒロノタシュウカイジョ,35.26042,137.12883,上半田川線（下り）
瀬戸市コミュニティバス,広之田,ヒロノタ,35.25736,137.13204,上半田川線（下り）
瀬戸市コミュニティバス,品野台小学校,シナノダイショウガッコウ,35.25581,137.13495,上半田川線（下り）
瀬戸市コミュニティバス,桑下,クワシタ,35.25599,137.13658,上半田川線（下り）
瀬戸市コミュニティバス,菩提寺前,ボダイジマエ,35.25888,137.14235,上半田川線（下り）
瀬戸市コミュニティバス,北山団地,キタヤマダンチ,35.26247,137.14351,上半田川線（下り）
瀬戸市コミュニティバス,名古屋学院大学,ナゴヤガクインダイガク,35.26633,137.14692,上半田川線（下り）
瀬戸市コミュニティバス,西新田,ニシシンデン,35.27118,137.14406,上半田川線（下り）
瀬戸市コミュニティバス,中平橋,ナカタイラバシ,35.27137,137.14067,上半田川線（下り）
瀬戸市コミュニティバス,寺前橋,テラマエバシ,35.27223,137.14346,上半田川線（下り）
瀬戸市コミュニティバス,上半田川町集荷所,カミハダガワチョウシュウカジョ,35.27139,137.14563,上半田川線（下り）
瀬戸市コミュニティバス,榎戸,エノキド,35.27052,137.14867,上半田川線（下り）
瀬戸市コミュニティバス,上半田川転回場,カミハダガワテンカイジョウ,35.26971,137.15212,上半田川線（下り）
瀬戸市コミュニティバス,片草町民会館,カタクサチョウミンカイカン,35.2598,137.16599,片草線（上り）
瀬戸市コミュニティバス,白岩町,シライワチョウ,35.26041,137.15764,片草線（上り）
瀬戸市コミュニティバス,白岩口,シライワグチ,35.26052,137.15199,片草線（上り）
瀬戸市コミュニティバス,一ノ瀬橋,イチノセバシ,35.26016,137.14753,片草線（上り）
瀬戸市コミュニティバス,上品野,カミシナノ,35.25802,137.14538,片草線（上り）
瀬戸市コミュニティバス,中町,ナカマチ,35.25576,137.1435,片草線（上り）
瀬戸市コミュニティバス,城前,シロマエ,35.25467,137.14111,片草線（上り）
瀬戸市コミュニティバス,中洞,ナカボラ,35.25415,137.13801,片草線（上り）
